,depth,lat,lon,modtemp,obstemp,time
91,[  2.   9.  13.  15.  17.  18.  22.  24.  33.  47.],38.192343008999998,-74.493653330000001,"[24.057558, 24.060871, 24.058296, 24.036156, 23.628614, 23.066437, 14.592746, 11.91404, 8.6892204, 7.9393497]","[ 24.49   23.636  21.557  19.306  15.954  15.116  10.056   9.513   8.97
   8.97 ]",2013-07-06 00:00:00
92,[  2.   7.   9.  10.  12.  14.  15.  17.  23.  38.],38.232494944000003,-74.460449120000007,"[24.013861, 24.013107, 24.011116, 24.011116, 24.007755, 24.002199, 23.996267, 23.789499, 14.204142, 7.9048252]","[ 24.09   24.031  22.737  21.161  18.603  13.934  12.536  11.079   9.384
   9.22 ]",2013-07-06 12:00:00
93,[  2.   9.  12.  13.  14.  15.  16.  19.  21.  44.],38.300545538999998,-74.405794689999979,"[24.679241, 24.683401, 24.682329, 24.679523, 24.679523, 24.670061, 24.629078, 22.506247, 20.567337, 7.8800669]","[ 24.46   23.554  20.715  18.074  17.952  14.882  14.575  10.906  10.062
   9.11 ]",2013-07-07 00:00:00
94,[  2.   9.  13.  14.  15.  17.  21.  22.  28.  42.],38.307851796999998,-74.376127280000006,"[24.385252, 24.390005, 24.391628, 24.391628, 24.390877, 24.288385, 20.471678, 17.793634, 10.56238, 7.888216]","[ 24.34   24.028  22.189  21.393  19.928  13.022  10.886   9.904   9.109
   8.75 ]",2013-07-07 04:00:00
95,[  2.   7.   9.  10.  12.  16.  21.  22.  33.  48.],38.494780400000003,-74.308048900000003,"[24.431183, 24.400518, 24.374594, 24.329451, 24.194288, 24.062233, 18.630054, 18.630054, 8.7931767, 8.0117874]","[ 24.43   23.992  23.194  22.084  20.676  15.828  12.34   11.292   8.837
   8.79 ]",2013-07-08 16:00:00
96,[  2.   8.   9.  11.  13.  16.  18.  24.  30.  43.],38.480108136999995,-74.256618160000002,"[24.848499, 24.837126, 24.837126, 24.813751, 24.752367, 24.59152, 24.466293, 16.781113, 9.9897614, 7.799942]","[ 24.84   23.56   22.928  20.774  17.712  14.099  12.577   9.45    8.64
   8.64 ]",2013-07-08 20:00:00
97,[  2.   9.  14.  17.  18.  19.  22.  25.  31.  46.],38.574758336999999,-74.279844370000006,"[24.022135, 24.012169, 23.987888, 23.887661, 23.562092, 23.562092, 16.219818, 12.717018, 8.9216814, 8.0542507]","[ 24.19   23.565  17.63   14.631  14.193  12.912  10.647   9.304   8.617
   8.57 ]",2013-07-10 20:00:00
98,[  2.   5.   6.   7.   8.   9.  10.  11.  12.  12.],38.587569160000001,-74.272127380000001,"[22.852564, 22.849749, 22.849749, 22.848707, 22.84749, 22.845991, 22.844034, 22.841278, 22.841278, 22.841278]","[ 23.96   23.938  23.938  23.894  23.22   21.316  20.322  18.716  18.44
  18.44 ]",2013-07-11 04:00:00
99,[  2.   7.  10.  12.  13.  16.  19.  23.  27.  46.],38.574480184999999,-74.330581799999976,"[22.522165, 22.517187, 22.50621, 22.481153, 22.481153, 22.254868, 21.447466, 12.473686, 9.6323442, 7.6353192]","[ 22.1    21.881  20.54   17.804  17.216  13.673  11.361   9.008   8.461
   8.42 ]",2013-07-12 00:00:00
100,[  2.   6.  11.  13.  15.  18.  19.  23.  28.  42.],38.268485423999998,-74.457274870000006,"[25.529722, 25.537594, 25.53738, 25.534351, 25.467951, 23.671402, 23.671402, 15.498753, 10.989857, 8.9239693]","[ 24.57   23.702  21.412  19.422  16.138  12.364  11.433   9.396   8.827
   8.78 ]",2013-07-15 12:00:00
101,[  2.   7.   9.  11.  12.  13.  16.  24.  29.  43.],38.178074803999998,-74.436367540000006,"[25.400574, 25.403967, 25.404341, 25.40435, 25.404213, 25.403696, 25.16754, 13.799183, 10.96629, 8.9244509]","[ 25.07   24.877  24.12   21.142  20.385  18.566  15.41    9.904   9.018
   8.97 ]",2013-07-16 12:00:00
102,[  2.   5.   9.  10.  11.  12.  14.  16.  19.  47.],38.111632905,-74.501224469999983,"[26.319513, 26.318405, 26.163153, 26.059982, 25.934702, 25.791965, 25.649513, 25.24885, 20.63694, 9.1413355]","[ 25.85   25.178  19.923  19.134  16.431  15.642  12.603  10.756   9.58
   9.06 ]",2013-07-16 20:00:00
103,[  2.   7.  11.  12.  14.  15.  20.  21.  23.  43.],38.046961725999999,-74.477385339999998,"[26.346207, 26.347319, 26.334263, 26.320257, 26.293619, 26.227001, 20.88171, 20.88171, 17.1576, 9.0313034]","[ 25.76   25.007  22.336  20.778  19.511  17.628  11.054  10.985   9.239
   8.64 ]",2013-07-17 12:00:00
104,[  2.   8.   9.  10.  11.  12.  17.  20.  25.  41.],37.986091688000002,-74.554926969999983,"[26.710623, 26.714478, 26.71468, 26.714428, 26.707922, 26.662045, 24.263151, 18.149565, 12.141496, 9.5167322]","[ 26.49   25.171  22.972  19.999  17.589  15.989  10.413   9.164   8.9
   9.093]",2013-07-18 08:00:00
105,[  2.   4.  10.  12.  13.  15.  16.  18.  22.  44.],37.935480163999998,-74.590410989999981,"[27.126562, 27.127787, 27.038647, 26.926928, 26.783161, 26.236855, 25.508238, 24.351055, 19.105274, 9.4457006]","[ 26.57   26.218  21.445  18.628  18.205  14.895  14.472  11.989   9.717
   8.96 ]",2013-07-18 16:00:00
106,[  2.   5.   9.  11.  12.  16.  20.  25.  29.  47.],37.971691182000001,-74.545142240000004,"[26.729828, 26.731497, 26.733364, 26.733778, 26.734154, 26.735544, 26.141396, 19.32019, 14.341741, 9.0522928]","[ 26.61   26.469  24.745  21.016  20.805  17.973  13.418   9.847   9.02
   9.02 ]",2013-07-19 04:00:00
107,[  2.   7.  11.  14.  15.  16.  19.  22.  25.  44.],38.001705670999996,-74.571731069999998,"[26.499731, 26.507729, 26.511667, 26.506266, 26.46121, 26.241671, 22.771288, 17.37014, 13.680785, 9.4727707]","[ 26.1    25.899  22.272  20.895  16.278  15.22   13.978  11.073   9.763
   9.31 ]",2013-07-19 08:00:00
108,[ 2.  3.  3.  3.  3.  3.  3.  3.  3.  3.],38.230988814,-74.414791710000003,"[25.9802, 25.980087, 25.980087, 25.980087, 25.980087, 25.980087, 25.980087, 25.980087, 25.980087, 25.980087]",[ 25.82  25.82  25.82  25.82  25.82  25.82  25.82  25.82  25.82  25.82],2013-07-20 20:00:00
109,[  2.   6.   9.  10.  11.  12.  16.  19.  24.  42.],38.290964926000001,-74.456879049999998,"[25.213814, 25.215166, 25.2139, 25.211334, 25.204716, 25.185234, 24.397575, 17.735409, 12.093054, 8.9772863]","[ 24.53   24.032  19.644  18.913  16.47   16.283  11.895  10.308   9.203
   8.97 ]",2013-07-22 00:00:00
110,[  2.   5.   6.   7.   8.   9.  10.  11.  12.  13.],38.230587304000004,-74.48142233999998,"[24.989464, 24.99024, 24.990391, 24.990501, 24.990557, 24.990515, 24.990189, 24.988504, 24.974054, 24.974054]","[ 24.56   24.525  24.421  24.282  23.7    21.658  21.588  20.163  17.773
  15.87 ]",2013-07-22 08:00:00
111,[  2.   5.   6.   7.   8.   9.  12.  15.  21.  42.],38.221895569000004,-74.482619490000005,"[25.551153, 25.51124, 25.471201, 25.41663, 25.34811, 25.26519, 24.859022, 23.499763, 13.562545, 9.0736046]","[ 24.52   23.299  22.155  19.295  19.233  16.759  12.446  10.683   9.354
   9.06 ]",2013-07-22 20:00:00
112,[  2.   7.   8.   9.  11.  12.  15.  18.  28.  41.],38.234993756000001,-74.475563249999979,"[25.270893, 25.261818, 25.248348, 25.200302, 24.867838, 24.687904, 23.934578, 19.326666, 10.178314, 8.9176435]","[ 25.56   24.965  24.585  20.571  16.804  15.318  11.815   9.552   9.04
   9.222]",2013-07-23 04:00:00
113,[  2.   4.   7.   9.  11.  14.  15.  16.  19.  41.],38.220497788000003,-74.444825420000001,"[25.244053, 25.242945, 25.235966, 25.223812, 25.212036, 24.961746, 24.297564, 22.457008, 17.881987, 8.7274513]","[ 25.48   25.48   23.474  20.397  16.011  11.931  11.744  10.197   8.939
   8.48 ]",2013-07-23 20:00:00
114,[  2.   6.  11.  12.  13.  14.  17.  18.  24.  45.],38.110422818000004,-74.432805770000002,"[26.501396, 26.408884, 25.926268, 25.773993, 25.600267, 25.600267, 24.304861, 22.774467, 12.936875, 8.9062147]","[ 25.55   24.156  17.234  14.664  14.613  12.9    11.304  10.195   8.75
   8.75 ]",2013-07-24 20:00:00
115,[  2.   7.   8.   9.  10.  11.  15.  18.  23.  42.],38.053107449999999,-74.577918500000024,"[25.494164, 25.506544, 25.508434, 25.50894, 25.5037, 25.468313, 21.663996, 15.918557, 11.770149, 9.0556269]","[ 25.33   25.201  24.313  22.342  21.842  18.676  12.523  10.181   9.358
   9.18 ]",2013-07-25 12:00:00
116,[  2.   6.   7.   9.  11.  12.  13.  15.  18.  44.],37.99124922,-74.55818893,"[25.565327, 25.571379, 25.572178, 25.572054, 25.527752, 25.357555, 25.357555, 24.072206, 18.085243, 9.1054544]","[ 25.23   24.457  23.765  20.48   18.597  15.184  14.684  11.4     9.629
   9.13 ]",2013-07-25 20:00:00
117,[  2.  10.  11.  12.  13.  14.  16.  17.  21.  44.],37.896693279000004,-74.692147980000001,"[24.031719, 24.032204, 24.016613, 23.960636, 23.842541, 23.673422, 22.182089, 19.497791, 13.363185, 10.299181]","[ 24.41   23.747  22.33   20.567  15.654  12.52   10.515   9.928   9.445
   9.34 ]",2013-07-26 08:00:00
118,[  2.   6.   9.  11.  13.  14.  15.  16.  21.  49.],38.052849313999999,-74.49202588,"[24.919168, 24.921989, 24.905869, 24.740265, 24.198963, 23.881758, 23.881758, 23.38974, 13.427969, 8.059269]","[ 24.73   24.005  22.523  20.267  16.001  15.293  13.168  11.801   8.902
   8.26 ]",2013-07-28 00:00:00
119,[ 2.  3.  4.  5.  6.  6.  6.  6.  6.  6.],38.070929028999998,-74.456866439999999,"[24.715536, 24.715948, 24.716232, 24.716383, 24.714006, 24.714006, 24.714006, 24.714006, 24.714006, 24.714006]","[ 24.53   24.192  23.861  23.621  23.41   23.41   23.41   23.41   23.41
  23.41 ]",2013-07-28 04:00:00
120,[  2.   5.   9.  10.  12.  17.  21.  25.  39.  44.],38.108239900999997,-74.322391240000002,"[25.209499, 25.210295, 25.206755, 25.206755, 25.198425, 23.161356, 15.69907, 10.728091, 7.8647618, 7.8695226]","[ 23.98   23.409  17.382  13.956  11.466  10.166   9.912   8.485   8.12
   8.358]",2013-07-28 20:00:00
121,[  2.   6.   8.   9.  11.  13.  14.  15.  25.  38.],38.101771968000001,-74.227016410000004,"[23.821877, 23.82155, 23.821167, 23.821167, 23.820679, 23.820175, 23.81884, 23.81884, 11.267092, 7.00207]","[ 23.72   23.458  22.101  20.63   14.286   9.675   9.283   8.008   7.37
   7.484]",2013-07-29 08:00:00
122,[  2.   6.   8.   9.  10.  14.  16.  20.  26.  61.],38.061437750000003,-74.234925809999979,"[24.487211, 24.487139, 24.486662, 24.486662, 24.485746, 24.479254, 24.464157, 23.18845, 12.845793, 8.7078381]","[ 23.67   23.408  22.31   21.031  20.261  13.443  10.869   8.231   7.46
   7.28 ]",2013-07-29 12:00:00
123,[  2.   4.   7.   9.  11.  13.  15.  18.  27.  63.],38.039465443000005,-74.270887909999999,"[24.686003, 24.685417, 24.682316, 24.661779, 24.637043, 24.594093, 24.507057, 23.908363, 12.686296, 9.1043463]","[ 23.67   23.539  22.442  19.935  15.382  12.04    9.731   7.994   7.47
   7.29 ]",2013-07-29 16:00:00
124,[  2.   7.   8.   9.  10.  11.  12.  14.  18.  53.],38.065448482000001,-74.353651240000005,"[24.055643, 24.053822, 24.034786, 23.965883, 23.965883, 23.841656, 23.71767, 23.483826, 21.907078, 7.4765153]","[ 24.27   22.967  20.838  20.442  18.05   16.944  14.172  11.252   8.727
   7.77 ]",2013-07-30 00:00:00
125,[  2.   6.   7.   8.  11.  13.  15.  20.  25.  48.],38.030375282000001,-74.370996640000001,"[23.345711, 23.349426, 23.349426, 23.350664, 23.356064, 23.362005, 23.282703, 16.472128, 9.8533459, 8.0266113]","[ 23.89   22.821  20.698  17.378  13.436  11.744   9.303   8.233   7.93
   7.978]",2013-07-30 08:00:00
126,[  2.   5.   6.   7.   8.   9.  10.  12.  18.  39.],37.987722790999996,-74.632445099999984,"[23.883642, 23.883051, 23.882202, 23.880951, 23.87911, 23.876291, 23.871695, 23.841446, 15.167089, 7.2975545]","[ 23.15   21.32   19.827  19.771  16.842  16.8    14.026  12.322   9.83
   9.07 ]",2013-08-01 16:00:00
127,[  2.   6.   7.   8.   9.  10.  12.  14.  19.  49.],37.979816090999996,-74.538593120000002,"[23.008251, 23.009281, 23.009111, 23.008432, 23.006252, 23.006252, 22.953186, 22.769642, 15.773312, 7.4065189]","[ 22.283  22.34   21.562  20.175  17.387  12.676  10.242   8.954   8.515
   8.19 ]",2013-08-02 08:00:00
128,[  2.   7.   8.   9.  10.  11.  13.  14.  18.  44.],37.986561879,-74.544750280000002,"[22.976067, 22.974134, 22.970266, 22.960007, 22.960007, 22.931721, 22.70838, 22.70838, 15.47648, 7.3933668]","[ 22.29   21.912  18.521  15.873  13.86   12.212   9.942   9.361   8.875
   8.78 ]",2013-08-02 12:00:00
129,[  2.   5.   7.   8.   9.  10.  11.  13.  17.  44.],37.970247235000002,-74.583842750000002,"[24.05871, 24.056154, 24.044165, 24.026031, 23.979826, 23.860243, 23.574293, 23.074858, 17.315895, 7.2855735]","[ 23.11   21.225  17.65   15.002  14.358  11.426  11.142   8.958   8.255
   8.15 ]",2013-08-03 00:00:00
130,[  2.   3.   4.   5.   6.   7.   8.   9.  10.  13.],37.950225214,-74.606390349999998,"[23.552097, 23.552862, 23.553404, 23.553768, 23.553839, 23.553171, 23.550428, 23.541679, 23.513502, 22.44998]","[ 23.2    23.125  23.049  22.682  22.203  21.685  21.572  20.17   19.502
  13.79 ]",2013-08-03 04:00:00
131,[ 2.  3.  4.  5.  6.  7.  8.  8.  8.  8.],37.932681604999999,-74.618108370000002,"[23.335997, 23.336914, 23.338007, 23.33869, 23.33869, 23.339308, 23.340611, 23.340611, 23.340611, 23.340611]","[ 23.79   23.474  23.343  23.227  22.697  22.085  21.68   21.68   21.68
  21.68 ]",2013-08-04 04:00:00
132,[  2.   4.   9.  10.  11.  13.  14.  17.  24.  43.],37.926401104999997,-74.636877749999982,"[23.27433, 23.275988, 23.279121, 23.279652, 23.276724, 22.957153, 21.74147, 13.306626, 7.2272673, 7.0311718]","[ 23.91   23.295  22.634  22.096  19.806  12.628  11.491   9.37    8.832
   8.54 ]",2013-08-04 08:00:00
133,[  2.   6.  11.  12.  13.  14.  15.  16.  19.  43.],37.940484100999996,-74.649230250000002,"[23.990358, 23.988922, 23.707129, 23.609005, 23.510077, 23.398006, 23.158415, 22.464239, 13.736096, 7.4460797]","[ 23.83   23.347  20.148  19.982  16.481  11.803  11.215   9.736   9.027
   8.74 ]",2013-08-05 20:00:00
134,[  2.   5.   7.   9.  10.  12.  13.  15.  23.  45.],37.941764953000003,-74.59812144,"[24.098749, 24.102005, 24.102827, 24.094137, 24.029701, 23.875496, 23.679054, 23.036186, 9.4676933, 7.0754724]","[ 24.05   23.555  22.472  18.156  15.124  11.968  11.488   9.477   8.812
   8.58 ]",2013-08-06 00:00:00
135,[  2.   5.   8.   9.  10.  11.  13.  14.  15.  17.],37.926275103000002,-74.598722710000004,"[23.765236, 23.768602, 23.77035, 23.771261, 23.773281, 23.773281, 23.772411, 23.695726, 23.448895, 23.153774]","[ 24.33   24.208  23.599  22.106  20.264  15.36   11.065   9.922   9.268
   9.1  ]",2013-08-06 04:00:00
136,[  2.   5.   8.   9.  10.  11.  12.  13.  14.  15.],37.914951295000002,-74.716718630000003,"[23.960361, 23.96463, 23.967482, 23.968367, 23.969294, 23.970339, 23.970984, 23.963911, 23.867216, 23.376534]","[ 23.439  23.46   23.46   23.45   23.144  22.574  22.515  22.036  21.479
  20.87 ]",2013-08-07 08:00:00
137,[  2.   9.  10.  12.  14.  15.  17.  33.  41.  44.],37.864016845999998,-74.691355610000002,"[24.138525, 24.141039, 24.141022, 24.138887, 24.132832, 24.070328, 22.07844, 7.3018336, 7.2954493, 7.29568]","[ 23.86   23.61   22.628  17.246  12.722  11.255   9.664   8.681   8.868
   8.26 ]",2013-08-08 00:00:00
138,[  2.  10.  13.  14.  15.  16.  17.  20.  25.  43.],37.877097325000001,-74.655970289999999,"[24.031794, 24.035131, 24.035435, 24.03503, 24.02972, 23.946672, 23.304976, 18.153776, 9.6487532, 7.3535299]","[ 23.54   23.417  21.904  19.42   17.723  13.912  11.489   9.314   8.156
   8.11 ]",2013-08-08 08:00:00
139,[  2.   8.  11.  12.  13.  17.  19.  22.  26.  45.],37.922037136,-74.591602190000003,"[24.405392, 24.385605, 24.3536, 24.321163, 24.264473, 23.372301, 18.540522, 12.772875, 8.867836, 7.1725874]","[ 23.4    22.493  18.325  17.971  16.095  11.757  11.142   9.035   8.251
   8.02 ]",2013-08-08 16:00:00
140,[  2.   9.  10.  11.  12.  13.  16.  18.  21.  45.],38.013395613,-74.53880033999998,"[24.661106, 24.651165, 24.646852, 24.640795, 24.631714, 24.615858, 24.463461, 22.067278, 14.056538, 7.3179059]","[ 23.98   23.278  22.225  21.97   20.535  18.158  12.655  10.024   8.397
   8.03 ]",2013-08-09 16:00:00
141,[  2.   8.  11.  13.  15.  16.  19.  20.  22.  40.],38.082459768,-74.553248710000005,"[26.25823, 26.261982, 26.254553, 26.151669, 25.690458, 25.050364, 18.928564, 17.02783, 15.608834, 9.4167433]","[ 24.14   23.488  22.347  20.293  17.294  15.24   10.839   9.812   8.785
   7.84 ]",2013-08-11 12:00:00
142,[  2.   4.   6.   9.  12.  13.  14.  17.  26.  43.],38.079422786999999,-74.530996360000003,"[27.456038, 27.454979, 27.35853, 26.917637, 26.519175, 26.381567, 26.16136, 23.403605, 11.399245, 9.647563]","[ 24.34   24.079  22.791  18.583  13.135  13.07   11.406   9.563   8.079
   8.03 ]",2013-08-12 20:00:00
143,[  2.   5.   8.   9.  10.  13.  16.  17.  25.  40.],38.098668796999995,-74.547418149999999,"[26.096416, 26.103676, 26.107504, 26.108376, 26.109007, 26.105198, 25.556755, 24.236071, 12.270541, 9.7155714]","[ 24.45   24.254  22.125  19.113  17.64   14.628   9.733   9.029   8.08
   8.195]",2013-08-14 12:00:00
144,[  2.   8.  10.  13.  17.  20.  22.  24.  30.  42.],37.985972820000001,-74.594251749999998,"[24.467083, 24.469881, 24.470787, 24.471539, 24.440121, 17.902826, 14.06646, 11.803104, 9.5605106, 9.517066]","[ 24.13   23.872  23.244  20.328  12.998   9.84    8.89    8.326   8.02
   8.02 ]",2013-08-15 12:00:00
145,[  2.  10.  12.  14.  17.  18.  19.  20.  28.  44.],37.989153434000002,-74.582551280000004,"[24.942652, 24.956718, 24.958303, 24.958996, 24.521143, 22.066681, 18.909967, 16.703314, 10.378182, 9.9815502]","[ 23.94   23.878  23.021  21.558  17.338  15.205  15.143  13.617   8.79
   8.37 ]",2013-08-16 08:00:00
146,[  2.  11.  12.  13.  15.  16.  18.  20.  22.  40.],37.988611026999997,-74.633010049999982,"[24.37776, 24.389299, 24.389383, 24.389383, 24.384483, 24.358786, 23.56233, 18.688509, 14.228995, 9.092226]","[ 23.43   23.13   20.005  17.422  14.358  11.414   9.401   8.755   8.575
   8.41 ]",2013-08-18 00:00:00
147,[  2.   9.  10.  11.  12.  15.  17.  19.  22.  41.],37.976358765999997,-74.60644800999998,"[23.942526, 23.949915, 23.950674, 23.951397, 23.952065, 23.953089, 23.940613, 22.432831, 14.94168, 9.105094]","[ 23.23   22.817  22.522  21.314  17.614  12.234  10.391   9.404   9.006
   8.49 ]",2013-08-18 16:00:00
148,[  2.  10.  12.  14.  15.  17.  18.  29.  39.  42.],38.000792107999999,-74.599057889999983,"[23.275618, 23.282015, 23.282801, 23.282976, 23.282797, 23.260593, 22.922022, 9.0124426, 8.9399252, 8.9399252]","[ 22.89   22.776  21.591  21.377  14.043  10.846   9.904   8.777   8.62
   8.891]",2013-08-19 00:00:00
149,[  2.   9.  11.  13.  14.  16.  17.  18.  22.  49.],37.988933014000004,-74.550946569999979,"[24.686464, 24.646742, 24.507975, 24.456348, 24.4174, 24.370325, 24.326523, 24.092907, 15.243138, 10.245265]","[ 22.91   22.438  21.568  17.924  17.408  13.883  13.249  11.508   8.853
   8.16 ]",2013-08-19 20:00:00
150,[  2.   3.   4.   5.   6.   8.   9.  10.  11.  12.],38.029362755999998,-74.557250049999979,"[24.303648, 24.304813, 24.30513, 24.305401, 24.30574, 24.306257, 24.306856, 24.307394, 24.307753, 24.308064]","[ 22.97   22.938  22.864  22.847  22.845  22.84   22.839  22.835  22.834
  22.83 ]",2013-08-20 08:00:00
151,[ 2.  3.  4.  5.  6.  7.  8.  9.  9.],38.055107628000002,-74.457209090000006,"[24.547943, 24.549355, 24.550076, 24.550076, 24.550587, 24.551243, 24.552055, 24.552055, 24.552055]",[ 23.33   23.314  23.196  23.13   23.099  23.089  23.066  23.024  22.99 ],2013-08-21 08:00:00
152,[  2.   6.   7.   8.  12.  13.  14.  15.  16.  17.],38.017812047,-74.49157572,"[23.938629, 23.939993, 23.940308, 23.940592, 23.941317, 23.941317, 23.941528, 23.941557, 23.933292, 23.933292]","[ 23.77   23.714  23.34   23.129  23.084  22.964  22.556  21.994  21.1
  20.96 ]",2013-08-23 04:00:00
153,[  2.  13.  15.  17.  18.  19.  20.  22.  24.  43.],37.949949549999999,-74.573847209999983,"[24.223511, 23.857752, 23.714895, 23.482624, 23.277031, 23.277031, 22.767679, 20.583574, 18.943026, 8.4988852]","[ 23.87   22.394  20.809  18.011  15.572  15.214  12.961  10.21    9.06
   8.33 ]",2013-08-23 20:00:00
154,[  2.  11.  14.  16.  17.  18.  21.  23.  26.  39.],37.948796102999999,-74.654508939999999,"[23.569971, 23.562878, 23.541512, 23.375324, 22.808537, 21.929989, 17.864241, 14.073914, 11.220767, 9.5207577]","[ 23.74   23.452  22.719  20.073  18.089  13.358  10.482   9.806   9.518
   9.36 ]",2013-08-24 16:00:00
155,[  2.  10.  12.  13.  17.  19.  20.  22.  28.  36.],37.842772463000003,-74.83920148,"[22.188984, 22.186195, 22.173082, 22.11615, 20.188488, 17.50742, 15.990336, 13.259884, 9.8370781, 9.839076]","[ 21.37   20.     19.294  18.756  14.877  12.559  11.979  11.357  10.904
  10.83 ]",2013-06-24 00:00:00
156,[  2.   8.   9.  13.  17.  19.  21.  24.  28.  40.],37.806209766999999,-74.763925299999983,"[22.295086, 22.288679, 22.288679, 22.256605, 22.037964, 20.957451, 17.722237, 12.413101, 9.6431017, 8.3602972]","[ 21.64   20.702  20.192  17.58   13.26   11.812  10.886  10.233   9.901
   9.77 ]",2013-06-24 20:00:00
